Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date;N;P;K
22/23;TADLA;Beni Mellal;AF;AF1;20010;TR20600;17/06/23;7,3515;4,16325;7,3125
22/23;TADLA;Beni Mellal;AF;AF1;20010;TR20600;01/08/23;2,772;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20010;TR20600;22/08/23;8,9269425;6,9174;6,048
22/23;TADLA;Beni Mellal;AF;AF1;20010;TR20600;30/08/23;8,9269425;6,9174;6,048
22/23;TADLA;Beni Mellal;AF;AF1;20010;TR20600;04/09/23;8,9269425;6,9174;6,048
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;10/10/22;0;0;36
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;22/10/22;0;0;19,5
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;01/12/22;12,6;0;28,8
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;07/12/22;11,2352112;2,3761806;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;08/01/23;24,6399768;38,0189172;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;30/01/23;0,54;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;01/03/23;0,8505;0;0,405
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;05/03/23;0,36;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;16/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;20/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;21/03/23;2,9625;2,2875;3,75
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;25/03/23;2,2692;1,3176;2,25
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;27/03/23;0,6684375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;28/03/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;02/04/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;05/04/23;4,5384;2,6352;4,5
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;07/04/23;4,5384;2,6352;4,5
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;16/04/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;23/04/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;29/04/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;30/04/23;0,7419375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;06/05/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;09/05/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;12/05/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;17/05/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;19/05/23;4,1099583;4,323375;3,54375
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;26/05/23;0,855;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;28/05/23;3,761805;2,15574;3,4875
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;30/05/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;05/06/23;3,4146;2,0313;3,375
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;11/06/23;0;0;0,16875
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;16/06/23;0,6033375;0;0
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;17/06/23;3,393;1,9215;3,375
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;22/08/23;4,6760175;3,6234;3,168
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;30/08/23;4,6760175;3,6234;3,168
22/23;TADLA;Beni Mellal;AF;AF1;20011;TR20011;04/09/23;4,6760175;3,6234;3,168
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;02/10/22;0,864;0;3,456
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;13/10/22;0;0;6,75
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;16/10/22;0;0;4,455
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;17/10/22;0;0;9,3225
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;18/10/22;0;0;9,3225
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;19/10/22;0;0;15,09375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;20/10/22;0;0;15,09375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;22/10/22;0;7,695;20,13
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;10/11/22;0;1,368;0,912
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;12/11/22;0;2,052;1,368
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;01/12/22;0;3,36;0,6
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;20/02/23;0;3,78;0,675
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;22/02/23;94,95;89,7;136,8
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;05/03/23;2,025;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;06/03/23;0;8,55;5,7
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;19/03/23;0,648;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;25/03/23;5,90625;3,2025;5,25
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;27/03/23;3,441;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;28/03/23;5,0625;2,745;4,5
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;02/04/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;03/04/23;3,441;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;04/04/23;6,8175;2,745;4,5
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;05/04/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;07/04/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;08/04/23;3,441;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;10/04/23;5,9934;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;15/04/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;16/04/23;2,322675;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;17/04/23;6,1824;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;19/04/23;1,386;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;21/04/23;3,4374;1,5372;2,46
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;23/04/23;2,0904075;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;27/04/23;3,46947;1,57563;2,5215
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;29/04/23;2,0904075;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;30/04/23;2,635965;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;02/05/23;3,574275;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;03/05/23;3,498675;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;06/05/23;2,09298825;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;09/05/23;2,09298825;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;11/05/23;3,498675;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;12/05/23;2,09298825;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;13/05/23;0,648;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;14/05/23;3,523875;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;15/05/23;3,574275;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;17/05/23;2,09298825;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;19/05/23;3,234075;1,633275;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;20/05/23;1,517322;1,478514;1,560357
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;26/05/23;2,0475;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;28/05/23;2,3103;1,322175;2,61375
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;30/05/23;2,0904075;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;01/06/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;11/06/23;2,079;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;14/06/23;0,61575;0,6;0,6075
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;16/06/23;2,116215;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;17/06/23;5,6154;3,0012;4,92
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;01/08/23;2,0475;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;05/08/23;2,772;0;0
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;22/08/23;5,6322;2,88225;5,9325
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;30/08/23;5,6322;2,88225;5,9325
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;04/09/23;5,6322;2,88225;5,9325
22/23;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;14/09/23;0;0;0,486
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;08/10/22;0;0;126
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;13/10/22;0;0;6,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;20/10/22;0;0;60
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;26/11/22;31,5;0;72
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;28/11/22;0;0;15,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;29/11/22;0;0;15,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;08/12/22;26,2502604;0;125,7155424
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;25/01/23;0,9;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;22/02/23;38,7;34,5;57,6
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;01/03/23;0,2835;0;0,135
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;16/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;20/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;21/03/23;2,9625;2,2875;3,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;25/03/23;9,0768;5,2704;9
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;27/03/23;2,0053125;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;28/03/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;02/04/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;03/04/23;2,67375;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;05/04/23;6,8076;3,9528;6,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;07/04/23;6,8076;3,9528;6,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;08/04/23;2,5575;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;15/04/23;2,898;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;16/04/23;3,6602475;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;17/04/23;1,386;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;23/04/23;3,620025;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;29/04/23;3,620025;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;30/04/23;4,174425;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;06/05/23;3,6280695;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;09/05/23;3,6280695;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;12/05/23;3,6280695;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;17/05/23;3,6280695;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;23/05/23;1,539375;1,5;1,51875
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;25/05/23;0,859623;0,837636;0,848106
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;30/05/23;3,620025;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;05/06/23;9,44706;5,61993;9,3375
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;11/06/23;0;0;1,0125
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;16/06/23;3,620025;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;17/06/23;9,3873;5,31615;9,3375
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;01/08/23;2,772;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;22/08/23;11,90259;9,2232;8,064
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;30/08/23;11,90259;9,2232;8,064
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;04/09/23;11,90259;9,2232;8,064
22/23;TADLA;Beni Mellal;MAD;MAD1;10010;TR10500;20/09/23;0,0199998;0,1199988;0,1599984
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;08/10/22;0;0;27
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;01/12/22;3,15;0;7,2
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;08/12/22;6,8247333;0;32,6844432
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;25/01/23;0,27;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;01/03/23;0,252;0;0,12
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;16/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;20/03/23;4,44375;3,43125;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;21/03/23;2,9625;2,2875;3,75
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;25/03/23;2,2692;1,3176;2,25
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;27/03/23;0,6684375;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;28/03/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;02/04/23;5,673;3,294;5,625
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;05/04/23;4,5384;2,6352;4,5
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;07/04/23;4,5384;2,6352;4,5
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;16/04/23;0,884895;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;23/04/23;0,9251175;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;29/04/23;0,9251175;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;30/04/23;1,17324;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;06/05/23;0,92913975;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;09/05/23;0,92913975;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;12/05/23;0,92913975;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;17/05/23;0,92913975;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;30/05/23;0,9251175;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;05/06/23;2,50404;1,48962;2,475
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;11/06/23;0;0;0,25875
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;16/06/23;0,9251175;0;0
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;17/06/23;2,4882;1,4091;2,475
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;22/08/23;2,83395;2,196;1,92
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;30/08/23;2,83395;2,196;1,92
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;04/09/23;2,83395;2,196;1,92
22/23;TADLA;Beni Mellal;MAD;MAD1;10011;TR10011;20/09/23;0,0099999;0,0599994;0,0799992
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;13/10/22;0;0;1,69401
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;17/10/22;0;0;2,758755
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;18/10/22;0;0;2,758755
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;19/10/22;0;0;3,86226
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;20/10/22;0;0;3,86226
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;22/10/22;0;0;2,879805
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;23/10/22;0;0;3,65535
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;24/10/22;0;0;2,879805
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;25/10/22;0;0;2,879805
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;27/10/22;0;0;2,879805
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;25/01/23;0,2032812;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;23/02/23;26,9390043;23,3810226;32,5301184
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;06/03/23;0;0,84;0,15
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;20/03/23;0,1626498;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;25/03/23;1,4293125;0,775005;1,2705
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;27/03/23;0,9715152;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;28/03/23;1,90576125;1,0333461;1,69401
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;02/04/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;03/04/23;0,9715152;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;04/04/23;2,56642425;1,0333461;1,69401
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;05/04/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;07/04/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;08/04/23;0,9715152;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;10/04/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;15/04/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;16/04/23;0,5829054;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;17/04/23;1,75921575;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;21/04/23;0,87017475;0,4340028;0,69453
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;23/04/23;0,4271769;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;27/04/23;0,85733475;0,4014471;0,64245
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;29/04/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;30/04/23;0,93166965;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;02/05/23;0,8449155;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;03/05/23;0,8526393;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;06/05/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;09/05/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;11/05/23;0,8526393;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;12/05/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;14/05/23;0,8603631;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;15/05/23;0,8758149;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;17/05/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;19/05/23;0,7715331;0,3797433;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;26/05/23;0,495495;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;28/05/23;0,5371644;0,3074034;0,607725
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;30/05/23;0,78692415;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;01/06/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;11/06/23;0,503118;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;12/06/23;0,69549405;0,677706;0,6861765
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;16/06/23;0,41926725;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;17/06/23;1,58541555;0,8473266;1,389075
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;19/06/23;1,03190475;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;01/08/23;0,622548;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;08/08/23;0,7748034;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;22/08/23;1,7264253;0,8834874;1,81848
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;30/08/23;1,7264253;0,8834874;1,81848
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;04/09/23;1,7264253;0,8834874;1,81848
22/23;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;16/09/23;0;0;0,1219878
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;13/10/22;0;0;1,305975
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;17/10/22;0;0;2,12685
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;18/10/22;0;0;2,12685
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;19/10/22;0;0;2,97759
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;20/10/22;0;0;2,97759
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;22/10/22;0;0;2,22018
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;23/10/22;0;0;2,81808
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;24/10/22;0;0;2,22018
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;25/10/22;0;0;2,22018
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;27/10/22;0;0;2,22018
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;25/01/23;0,156717;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;23/02/23;20,760984;18,0189636;25,0698672
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;14/03/23;0;0,84;0,15
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;20/03/23;0,1253484;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;25/03/23;1,10192385;0,5974767;0,979485
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;27/03/23;0,74898015;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;28/03/23;1,4692251;0,7966356;1,305975
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;02/04/23;1,2222708;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;03/04/23;0,74898015;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;04/04/23;1,9785576;0,7966356;1,305975
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;05/04/23;1,2222708;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;07/04/23;1,2222708;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;08/04/23;0,74898015;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;10/04/23;1,2222708;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;15/04/23;1,2222708;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;16/04/23;0,44938995;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;17/04/23;1,3562592;0,6532551;1,07091
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;21/04/23;0,6708432;0,3345789;0,535455
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;23/04/23;0,3293316;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;27/04/23;0,6609588;0,3094896;0,495285
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;29/04/23;0,6066762;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;30/04/23;0,7182666;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;02/05/23;0,65138805;0,2927634;0,46851
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;03/05/23;0,65733945;0,2927634;0,46851
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;06/05/23;0,6066762;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;09/05/23;0,6066762;0;0
22/23;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;11/05/23;0,65733945;0,2927634;0,46851
